AREA_NM,ADDR,VIEWS,MONTH,Region,Latitude,Longitude
어린이교통공원,제주특별자치도 제주시 명림로 437 (봉개동 4.3 공원 맞은편),191.0,4,(봉개동,33.4514707449038,126.623315505216
도그앤캣,제주특별자치도 서귀포시 홍중로 119-2  601동 107호,36.0,4,601동,33.2631200520785,126.555208973226
제주하늘을날다(패러글라이딩),제주특별자치도 제주시 도남로17길 32 영산홍아파트 가동,210.0,4,가동,33.4911356491329,126.53143833943
서건도,제주특별자치도 서귀포시 강정동 산 1,392.0,4,강정동,33.230076674038,126.498485934147
산지천,제주특별자치도 제주시 건입동,246.0,4,건입동,33.5150321079833,126.531518045313
흑돼지거리,제주특별자치도 제주시 건입동,131.0,4,건입동,33.5150321079833,126.531518045313
비자림,제주특별자치도 제주시 구좌읍 비자숲길 55,9684.0,4,구좌읍,33.4910972819998,126.811461205688
만장굴,제주특별자치도 제주시 구좌읍 만장굴길 182,3912.0,4,구좌읍,33.5283774190136,126.771615754394
다랑쉬오름(월랑봉),제주특별자치도 제주시 구좌읍 세화리 2705,1894.0,4,구좌읍,33.4750169662769,126.826518297601
김녕해수욕장,제주특별자치도 제주시 구좌읍 구좌해안로 237,1401.0,4,구좌읍,33.5572081367731,126.736551213927
월정리해변,제주특별자치도 제주시 구좌읍 월정리 33-3,1238.0,4,구좌읍,33.555112541169,126.798640676717
휴애리 자연생활공원,"제주특별자치도 서귀포시 남원읍 신례동로 256 (신례리, 휴애리)",1048.0,4,남원읍,33.3085347525753,126.634380832055
머체왓숲길,제주특별자치도 서귀포시 남원읍 서성로 755,688.0,4,남원읍,33.3305225860707,126.673899820322
물영아리오름,제주특별자치도 서귀포시 남원읍 남조로 988-11,674.0,4,남원읍,33.3612712046496,126.692962246783
제주동백수목원,제주특별자치도 서귀포시 남원읍 위미중앙로300번길 15,410.0,4,남원읍,33.2727234850834,126.675138292326
남원큰엉해변,제주특별자치도 서귀포시 남원읍 태위로 522-17,393.0,4,남원읍,33.2733498193692,126.703711977934
제주시 충혼묘지 4·3추모비(박진경 추도비),제주특별자치도 제주시 노형동 산 19-2,181.0,4,노형동,33.4117938658122,126.491828714548
신비의도로카트체험장,제주특별자치도 제주시 노형동 187-3,87.0,4,노형동,33.4622212079716,126.484854697615
가파도,제주특별자치도 서귀포시 대정읍 가파리,1783.0,4,대정읍,33.1697319370923,126.271293664433
송악산,제주특별자치도 서귀포시 대정읍 송악관광로 421-1,1268.0,4,대정읍,33.2077669201535,126.290887906913
마라도(마라해양도립공원),제주특별자치도 서귀포시 대정읍 마라로101번길 46,554.0,4,대정읍,33.1186178022129,126.267092741572
가파도 마라도 정기여객선,제주특별자치도 서귀포시 대정읍 최남단해안로 120,513.0,4,대정읍,33.2100650813269,126.258379774648
알뜨르비행장,제주특별자치도 서귀포시 대정읍 상모리 1670,490.0,4,대정읍,33.2044507792924,126.272643631117
도두동 무지개 해안도로,제주특별자치도 제주시 도두1동,639.0,4,도두1동,33.5010079784134,126.474247107518
제주올레 17코스,제주특별자치도 제주시 도두1동 2612-1,372.0,4,도두1동,33.50524279514,126.468217854413
도두해안도로,제주특별자치도 제주시 도두2동 706-3,57.0,4,도두2동,33.510401625438,126.482338576502
도두봉,제주특별자치도 제주시 도두동 산 1,595.0,4,도두동,33.5085344192839,126.469041395771
범섬,제주특별자치도 서귀포시 법환동,287.0,4,법환동,33.2431480688709,126.514144783946
제주올레 6코스,제주특별자치도 서귀포시 보목동 1377-4,430.0,4,보목동,33.2371501897263,126.596001249754
제지기오름,제주특별자치도 서귀포시 보목동 275-1,111.0,4,보목동,33.24177090588,126.610078628977
개오리오름,제주특별자치도 제주시 봉개동,39.0,4,봉개동,33.4917232670658,126.594687244154
"안세미 (명도오름,明道岳)",제주특별자치도 제주시 봉개동 산2,32.0,4,봉개동,33.468206886739,126.606102137369
아라리오뮤지엄탑동시네마,제주특별자치도 제주시 삼도2동 1261-8,102.0,4,삼도2동,33.517445248574,126.523396875442
제주올레 18코스,제주특별자치도 제주시 삼양1동 1131-2,279.0,4,삼양1동,33.5286552757978,126.596319573991
삼양 셋다리물,제주특별자치도 제주시 삼양1동 1938-9,43.0,4,삼양1동,33.5289556528478,126.589153338424
삼양해안도로,제주특별자치도 제주시 삼양2동,55.0,4,삼양2동,33.5228672016569,126.584664643949
삼양해수욕장,제주특별자치도 제주시 삼양동,379.0,4,삼양동,33.521885794087,126.585599365994
서귀다원,제주특별자치도 서귀포시 상효동 산 118,363.0,4,상효동,0.0,0.0
1100고지습지,제주특별자치도 서귀포시 색달동 산 1-2,472.0,4,색달동,33.3575245371214,126.462896523457
별내린전망대,제주특별자치도 서귀포시 색달동 2938-1,123.0,4,색달동,33.2474860429014,126.416836511421
솔동산8경,제주특별자치도 서귀포시 서귀동 솔동산로,63.0,4,서귀동,0.0,0.0
천지연기정길,제주특별자치도서귀포시 서귀동 961-33,61.0,4,서귀동,33.2471973965458,126.554863002553
제주올레 7-1코스,제주특별자치도 서귀포시 서호동 553-1,154.0,4,서호동,33.2678472135273,126.520104904348
서귀포해안,제주특별자치도 서귀포시 서호동,55.0,4,서호동,33.2641864864094,126.517346819897
바람모루,제주특별자치도 서귀포시 서호동,40.0,4,서호동,33.2641864864094,126.517346819897
황우지해안,제주특별자치도 서귀포시 서홍동 766-1,1037.0,4,서홍동,33.2415695572508,126.549766357796
외돌개,제주특별자치도 서귀포시 서홍동 791,889.0,4,서홍동,33.240076867127,126.545663944153
제주올레 7코스,제주특별자치도 서귀포시 서홍동 795-1,820.0,4,서홍동,33.2405417950496,126.548102419629
새연교,제주특별자치도 서귀포시 서홍동 707-4,749.0,4,서홍동,33.2385316399892,126.558886662963
서귀포칠십리시공원,제주특별자치도 서귀포시 서홍동 576-9,332.0,4,서홍동,33.2460184148318,126.553476831206
성산초등학교 서청특별중대 주둔지,제주특별자치도 서귀포시 성산면 성산리 171-9,70.0,4,성산면,0.0,0.0
성산일출봉(UNESCO 세계자연유산),제주특별자치도 서귀포시 성산읍 일출로 284-12,8414.0,4,성산읍,33.462233758483,126.936800689963
섭지코지,제주특별자치도 서귀포시 성산읍 섭지코지로 107,3825.0,4,성산읍,33.4260423785235,126.926442688389
광치기해변,제주특별자치도 서귀포시 성산읍 섭지코지로 63,1146.0,4,성산읍,33.4370213964037,126.922403414639
아쿠아플라넷 제주,제주특별자치도 서귀포시 성산읍 섭지코지로 95,1025.0,4,성산읍,33.4329768585971,126.927795526895
제주올레 1코스,제주특별자치도 서귀포시 성산읍 오조리 396-1,699.0,4,성산읍,33.4719633582091,126.91490546392
산천단,제주특별자치도 제주시 아라1동 392-3,106.0,4,아라1동,33.4478193727017,126.552991048883
삼의악트레킹코스,제주특별자치도 제주시 아라동 산 24-2,110.0,4,아라동,33.4395285589061,126.561922654444
세미오름(삼의양오름),제주특별자치도 제주시 아라동 산 24-2,60.0,4,아라동,33.4395285589061,126.561922654444
용머리해안,제주특별자치도 서귀포시 안덕면 사계리,4849.0,4,안덕면,33.2316941376585,126.306514122101
산방산,제주특별자치도 서귀포시 안덕면 사계리 산 16,2102.0,4,안덕면,33.2423923919045,126.313950830111
카멜리아힐,제주 서귀포시 안덕면 병악로 166,1808.0,4,안덕면,33.290140185764,126.368365225196
산방굴사,제주특별자치도 서귀포시 안덕면 사계리 산 16,1293.0,4,안덕면,33.2423923919045,126.313950830111
오설록티뮤지엄,제주특별자치도 서귀포시 안덕면 신화역사로 15,1209.0,4,안덕면,33.3059240323368,126.289492214804
새별오름,제주특별자치도 제주시 애월읍 봉성리 산 59-8,3277.0,4,애월읍,33.3674086988003,126.355252824574
애월한담해안산책로,제주특별자치도 제주시 애월읍 곽지리 1359,1709.0,4,애월읍,33.4590846763959,126.310575628004
윗세오름(웃세오름),제주특별자치도 제주시 애월읍 광령리 산 183-1,996.0,4,애월읍,33.3708702070152,126.477745019755
곽지해수욕장,제주특별자치도 제주시 애월읍 애월원당길 (곽지리),918.0,4,애월읍,0.0,0.0
애월해안도로,제주특별자치도 제주시 애월읍 애월해안로,900.0,4,애월읍,0.0,0.0
제주컨트리클럽,제주특별자치도 제주시 영평동 2263-5,32.0,4,영평동,33.4303670043488,126.582307640104
오라동 청보리-메밀꽃밭,제주특별자치도 제주시 오라2동 산 76,1307.0,4,오라2동,33.4271589152458,126.505783566255
민오름(오라동),제주특별자치도 제주시 오라2동 산 12,158.0,4,오라2동,33.4765241326101,126.506443018327
연대포구,제주특별자치도 제주시 외도2동,53.0,4,외도2동,33.4945540285904,126.433653396456
용연카누클럽,제주특별자치도 제주시 용담2동 438,69.0,4,용담2동,33.5156113803978,126.513990110664
용두암해안도로카페거리,제주특별자치도 제주시 용담3동,282.0,4,용담3동,33.5176026138478,126.492845368496
다끄네포구(용담포구),제주특별자치도 제주시 용담3동,57.0,4,용담3동,33.5176026138478,126.492845368496
우도(해양도립공원),제주특별자치도 제주시 우도면 삼양고수물길 1,9309.0,4,우도면,33.5194719510559,126.951016739939
우도산호해변 홍조단괴 서빈백사,제주특별자치도 제주시 우도면 우도해안길 252,431.0,4,우도면,33.5026665933324,126.94374024047
우도 비양도,제주특별자치도 제주시 우도면 연평리,318.0,4,우도면,33.5059831398525,126.960256641493
검멀레해변,제주특별자치도 제주시 우도면 우도해안길,307.0,4,우도면,0.0,0.0
우도올레보트,제주특별자치도 제주시 우도면 연평리 2562-1,209.0,4,우도면,0.0,0.0
이호털보네배낚시,제주특별자치도 제주시 이호1동 1787,52.0,4,이호1동,33.4971983959717,126.449357934605
현사포구,제주특별자치도 제주시 이호1동,47.0,4,이호1동,33.4993272538259,126.457478118712
사려니숲길,제주특별자치도 제주시 조천읍 교래리 산 137-1,9346.0,4,조천읍,33.4077032050543,126.644672355063
함덕해수욕장,제주특별자치도 제주시 조천읍 조함해안로 519-10,3209.0,4,조천읍,33.5437022656737,126.668709879591
에코랜드 테마파크,제주특별자치도 제주시 조천읍 번영로 1278-169,1273.0,4,조천읍,33.4553485144602,126.668852765522
거문오름(UNESCO 세계자연유산),제주특별자치도 제주시 조천읍 선교로 569-36,1135.0,4,조천읍,33.4569198735739,126.714752055141
산굼부리,제주특별자치도 제주시 조천읍 비자림로 768,1097.0,4,조천읍,33.4348735442325,126.688504038171
추자도,제주특별자치도 제주시 추자면 추자도,312.0,4,추자면,0.0,0.0
제주올레 18-1코스,제주특별자치도 제주시 추자면 묵리 산 133,143.0,4,추자면,33.9518718453954,126.307710882585
최영장군사당,제주특별자치도 제주시 추자면 대서3길 10,105.0,4,추자면,33.9643413785399,126.29629617008
나바론절벽,제주특별자치도 제주시 추자면 영흥리 산 19,104.0,4,추자면,33.9564400554597,126.293961476379
모진이몽돌해변,제주특별자치도 제주시 추자면 신양리 56,103.0,4,추자면,33.9461033806051,126.333931047811
백록담,제주특별자치도 서귀포시 토평동 산 15-1,799.0,4,토평동,33.3469026219773,126.535454418798
보롬왓,제주특별자치도 서귀포시 표선면 번영로 2350-104,3685.0,4,표선면,33.4134956403949,126.752494805945
녹산로유채꽃길,제주특별자치도 서귀포시 표선면 가시리 산 87-15,1404.0,4,표선면,33.3984052242241,126.719921380523
백약이오름,제주특별자치도 서귀포시 표선면 성읍리 산 1,855.0,4,표선면,33.4373134785332,126.791777669204
성읍민속마을,제주특별자치도 서귀포시 표선면 성읍정의현로 19,767.0,4,표선면,33.3845106375498,126.800376745803
다이나믹메이즈,제주특별자치도 서귀포시 표선면 번영로 2644,547.0,4,표선면,33.3991114773805,126.784705796572
논짓물,제주특별자치도 서귀포시 하예동,381.0,4,하예동,33.2412109273802,126.378717518735
열리해안길,제주특별자치도 서귀포시 하예동,69.0,4,하예동,33.2412109273802,126.378717518735
하예포구(예래포구),제주특별자치도 서귀포시 하예동,53.0,4,하예동,33.2412109273802,126.378717518735
영실기암,제주특별자치도 서귀포시 하원동,93.0,4,하원동,33.2785360586219,126.4660226653
쇠소깍해변,제주특별자치도 서귀포시 하효동,276.0,4,하효동,33.2566103527058,126.618338420041
게우지코지,제주특별자치도 서귀포시 하효동,117.0,4,하효동,33.2566103527058,126.618338420041
수월봉 지질트레일,제주특별자치도 제주시 한경면 노을해안로 1013-70,2105.0,4,한경면,33.2942011923765,126.1629872247
수월봉,제주특별자치도 제주시 한경면 고산리 3760,1889.0,4,한경면,33.2947654332257,126.163419003191
신창풍차해안도로,제주특별자치도 제주시 한경면 신창리 1322-1,690.0,4,한경면,33.3434285042685,126.173908545785
환상숲 곶자왈공원,제주특별자치도 제주시 한경면 녹차분재로 594-1,677.0,4,한경면,33.3225720333875,126.263238052577
차귀도,제주특별자치도 제주시 한경면 고산리 125,492.0,4,한경면,0.0,0.0
협재해수욕장,제주특별자치도 제주시 한림읍 한림로 329-10,3267.0,4,한림읍,33.393748028429,126.239431893466
금능해수욕장,제주특별자치도 제주시 한림읍 금능길 119-10,1111.0,4,한림읍,33.3904006277236,126.236205125385
성이시돌목장,제주특별자치도 제주시 한림읍 산록남로 53,1088.0,4,한림읍,33.3459802899171,126.321867724832
한림공원,제주특별자치도 제주시 한림읍 한림로 300(협재리),945.0,4,한림읍,33.3902248567191,126.239691183153
비양도,제주특별자치도 제주시 한림읍 협재리,657.0,4,한림읍,33.3870124134431,126.245988070371
어승생,제주특별자치도 제주시 해안동 1100도로 555번지 (해안동 산220-12번지),257.0,4,해안동,33.4570006190886,126.458680781874
돔베낭골,제주특별자치도 서귀포시 호근동,81.0,4,호근동,33.2615116284173,126.532760043118
각시바우오름,제주특별자치도 서귀포시 호근동 2112,62.0,4,호근동,33.276757462252,126.526958677517
곤흘동(곤을동) 마을터,제주특별자치도 제주시 화북1동 4438,254.0,4,화북1동,33.5217669475539,126.557395611224
화북비석거리,제주특별자치도 제주시  화북1동 4008,44.0,4,화북1동,33.5212210778459,126.559989000223
별도연대,제주특별자치도 제주시 화북1동 1537,43.0,4,화북1동,33.5262998282849,126.568135044311
별도포구,제주특별자치도 제주시 화북1동 4269-12,35.0,4,화북1동,33.5250263073704,126.564933622735
삼사석,제주특별자치도 제주시 화북1동 1380-1,34.0,4,화북1동,33.5209736780911,126.573782866815
화북환해장성,제주특별자치도 제주시 화북동,37.0,4,화북동,33.5202191791981,126.565465645477
어린이교통공원,제주특별자치도 제주시 명림로 437 (봉개동 4.3 공원 맞은편),130.0,5,(봉개동,33.4514707449038,126.623315505216
도그앤캣,제주특별자치도 서귀포시 홍중로 119-2  601동 107호,40.0,5,601동,33.2631200520785,126.555208973226
제주하늘을날다(패러글라이딩),제주특별자치도 제주시 도남로17길 32 영산홍아파트 가동,219.0,5,가동,33.4911356491329,126.53143833943
서건도,제주특별자치도 서귀포시 강정동 산 1,204.0,5,강정동,33.230076674038,126.498485934147
산지천,제주특별자치도 제주시 건입동,195.0,5,건입동,33.5150321079833,126.531518045313
흑돼지거리,제주특별자치도 제주시 건입동,102.0,5,건입동,33.5150321079833,126.531518045313
비자림,제주특별자치도 제주시 구좌읍 비자숲길 55,9490.0,5,구좌읍,33.4910972819998,126.811461205688
만장굴,제주특별자치도 제주시 구좌읍 만장굴길 182,4886.0,5,구좌읍,33.5283774190136,126.771615754394
김녕해수욕장,제주특별자치도 제주시 구좌읍 구좌해안로 237,1798.0,5,구좌읍,33.5572081367731,126.736551213927
다랑쉬오름(월랑봉),제주특별자치도 제주시 구좌읍 세화리 2705,1398.0,5,구좌읍,33.4750169662769,126.826518297601
월정리해변,제주특별자치도 제주시 구좌읍 월정리 33-3,1398.0,5,구좌읍,33.555112541169,126.798640676717
물영아리오름,제주특별자치도 서귀포시 남원읍 남조로 988-11,1050.0,5,남원읍,33.3612712046496,126.692962246783
휴애리 자연생활공원,"제주특별자치도 서귀포시 남원읍 신례동로 256 (신례리, 휴애리)",1000.0,5,남원읍,33.3085347525753,126.634380832055
머체왓숲길,제주특별자치도 서귀포시 남원읍 서성로 755,483.0,5,남원읍,33.3305225860707,126.673899820322
남원큰엉해변,제주특별자치도 서귀포시 남원읍 태위로 522-17,406.0,5,남원읍,33.2733498193692,126.703711977934
제주올레 5코스,제주특별자치도 서귀포시 남원읍 남태해안로 140,343.0,5,남원읍,33.2778173019586,126.719604623129
신비의도로카트체험장,제주특별자치도 제주시 노형동 187-3,81.0,5,노형동,33.4622212079716,126.484854697615
제주시 충혼묘지 4·3추모비(박진경 추도비),제주특별자치도 제주시 노형동 산 19-2,81.0,5,노형동,33.4117938658122,126.491828714548
가파도,제주특별자치도 서귀포시 대정읍 가파리,1946.0,5,대정읍,33.1697319370923,126.271293664433
송악산,제주특별자치도 서귀포시 대정읍 송악관광로 421-1,1134.0,5,대정읍,33.2077669201535,126.290887906913
케이제주씨워킹,제주특별자치도 서귀포시 대정읍 최남단해안로 120,599.0,5,대정읍,33.2100650813269,126.258379774648
마라도(마라해양도립공원),제주특별자치도 서귀포시 대정읍 마라로101번길 46,519.0,5,대정읍,33.1186178022129,126.267092741572
제주곶자왈도립공원,제주특별자치도 서귀포시 대정읍 에듀시티로 178,464.0,5,대정읍,33.2832221526695,126.273571694591
도두동 무지개 해안도로,제주특별자치도 제주시 도두1동,822.0,5,도두1동,33.5010079784134,126.474247107518
제주올레 17코스,제주특별자치도 제주시 도두1동 2612-1,406.0,5,도두1동,33.50524279514,126.468217854413
도두해안도로,제주특별자치도 제주시 도두2동 706-3,48.0,5,도두2동,33.510401625438,126.482338576502
도두봉,제주특별자치도 제주시 도두동 산 1,511.0,5,도두동,33.5085344192839,126.469041395771
범섬,제주특별자치도 서귀포시 법환동,339.0,5,법환동,33.2431480688709,126.514144783946
제주올레 6코스,제주특별자치도 서귀포시 보목동 1377-4,297.0,5,보목동,33.2371501897263,126.596001249754
제지기오름,제주특별자치도 서귀포시 보목동 275-1,127.0,5,보목동,33.24177090588,126.610078628977
개오리오름,제주특별자치도 제주시 봉개동,49.0,5,봉개동,33.4917232670658,126.594687244154
"안세미 (명도오름,明道岳)",제주특별자치도 제주시 봉개동 산2,44.0,5,봉개동,33.468206886739,126.606102137369
아라리오뮤지엄탑동시네마,제주특별자치도 제주시 삼도2동 1261-8,102.0,5,삼도2동,33.517445248574,126.523396875442
제주올레 18코스,제주특별자치도 제주시 삼양1동 1131-2,231.0,5,삼양1동,33.5286552757978,126.596319573991
삼양 셋다리물,제주특별자치도 제주시 삼양1동 1938-9,60.0,5,삼양1동,33.5289556528478,126.589153338424
삼양해안도로,제주특별자치도 제주시 삼양2동,49.0,5,삼양2동,33.5228672016569,126.584664643949
삼양해수욕장,제주특별자치도 제주시 삼양동,360.0,5,삼양동,33.521885794087,126.585599365994
서귀다원,제주특별자치도 서귀포시 상효동 산 118,470.0,5,상효동,0.0,0.0
1100고지습지,제주특별자치도 서귀포시 색달동 산 1-2,426.0,5,색달동,33.3575245371214,126.462896523457
별내린전망대,제주특별자치도 서귀포시 색달동 2938-1,113.0,5,색달동,33.2474860429014,126.416836511421
천지연기정길,제주특별자치도서귀포시 서귀동 961-33,61.0,5,서귀동,33.2471973965458,126.554863002553
솔동산8경,제주특별자치도 서귀포시 서귀동 솔동산로,56.0,5,서귀동,0.0,0.0
제주올레 7-1코스,제주특별자치도 서귀포시 서호동 553-1,117.0,5,서호동,33.2678472135273,126.520104904348
서귀포해안,제주특별자치도 서귀포시 서호동,60.0,5,서호동,33.2641864864094,126.517346819897
바람모루,제주특별자치도 서귀포시 서호동,50.0,5,서호동,33.2641864864094,126.517346819897
황우지해안,제주특별자치도 서귀포시 서홍동 766-1,1222.0,5,서홍동,33.2415695572508,126.549766357796
외돌개,제주특별자치도 서귀포시 서홍동 791,842.0,5,서홍동,33.240076867127,126.545663944153
제주올레 7코스,제주특별자치도 서귀포시 서홍동 795-1,815.0,5,서홍동,33.2405417950496,126.548102419629
새연교,제주특별자치도 서귀포시 서홍동 707-4,736.0,5,서홍동,33.2385316399892,126.558886662963
서귀포칠십리시공원,제주특별자치도 서귀포시 서홍동 576-9,281.0,5,서홍동,33.2460184148318,126.553476831206
성산초등학교 서청특별중대 주둔지,제주특별자치도 서귀포시 성산면 성산리 171-9,50.0,5,성산면,0.0,0.0
성산일출봉(UNESCO 세계자연유산),제주특별자치도 서귀포시 성산읍 일출로 284-12,10408.0,5,성산읍,33.462233758483,126.936800689963
섭지코지,제주특별자치도 서귀포시 성산읍 섭지코지로 107,4292.0,5,성산읍,33.4260423785235,126.926442688389
아쿠아플라넷 제주,제주특별자치도 서귀포시 성산읍 섭지코지로 95,1270.0,5,성산읍,33.4329768585971,126.927795526895
광치기해변,제주특별자치도 서귀포시 성산읍 섭지코지로 63,1142.0,5,성산읍,33.4370213964037,126.922403414639
제주올레 1코스,제주특별자치도 서귀포시 성산읍 오조리 396-1,731.0,5,성산읍,33.4719633582091,126.91490546392
산천단,제주특별자치도 제주시 아라1동 392-3,106.0,5,아라1동,33.4478193727017,126.552991048883
삼의악트레킹코스,제주특별자치도 제주시 아라동 산 24-2,117.0,5,아라동,33.4395285589061,126.561922654444
세미오름(삼의양오름),제주특별자치도 제주시 아라동 산 24-2,73.0,5,아라동,33.4395285589061,126.561922654444
용머리해안,제주특별자치도 서귀포시 안덕면 사계리,5140.0,5,안덕면,33.2316941376585,126.306514122101
산방산,제주특별자치도 서귀포시 안덕면 사계리 산 16,1924.0,5,안덕면,33.2423923919045,126.313950830111
카멜리아힐,제주 서귀포시 안덕면 병악로 166,1726.0,5,안덕면,33.290140185764,126.368365225196
오설록티뮤지엄,제주특별자치도 서귀포시 안덕면 신화역사로 15,1403.0,5,안덕면,33.3059240323368,126.289492214804
방주교회,제주특별자치도 서귀포시 안덕면 산록남로762번길 113,1082.0,5,안덕면,33.305124721628,126.387787906087
새별오름,제주특별자치도 제주시 애월읍 봉성리 산 59-8,3443.0,5,애월읍,33.3674086988003,126.355252824574
애월한담해안산책로,제주특별자치도 제주시 애월읍 곽지리 1359,2242.0,5,애월읍,33.4590846763959,126.310575628004
곽지해수욕장,제주특별자치도 제주시 애월읍 애월원당길 (곽지리),1437.0,5,애월읍,0.0,0.0
윗세오름(웃세오름),제주특별자치도 제주시 애월읍 광령리 산 183-1,1300.0,5,애월읍,33.3708702070152,126.477745019755
애월해안도로,제주특별자치도 제주시 애월읍 애월해안로,865.0,5,애월읍,0.0,0.0
제주컨트리클럽,제주특별자치도 제주시 영평동 2263-5,31.0,5,영평동,33.4303670043488,126.582307640104
오라동 청보리-메밀꽃밭,제주특별자치도 제주시 오라2동 산 76,889.0,5,오라2동,33.4271589152458,126.505783566255
민오름(오라동),제주특별자치도 제주시 오라2동 산 12,175.0,5,오라2동,33.4765241326101,126.506443018327
연대포구,제주특별자치도 제주시 외도2동,51.0,5,외도2동,33.4945540285904,126.433653396456
용연카누클럽,제주특별자치도 제주시 용담2동 438,55.0,5,용담2동,33.5156113803978,126.513990110664
용두암해안도로카페거리,제주특별자치도 제주시 용담3동,241.0,5,용담3동,33.5176026138478,126.492845368496
다끄네포구(용담포구),제주특별자치도 제주시 용담3동,92.0,5,용담3동,33.5176026138478,126.492845368496
우도(해양도립공원),제주특별자치도 제주시 우도면 삼양고수물길 1,8145.0,5,우도면,33.5194719510559,126.951016739939
우도산호해변 홍조단괴 서빈백사,제주특별자치도 제주시 우도면 우도해안길 252,496.0,5,우도면,33.5026665933324,126.94374024047
검멀레해변,제주특별자치도 제주시 우도면 우도해안길,388.0,5,우도면,0.0,0.0
우도 비양도,제주특별자치도 제주시 우도면 연평리,248.0,5,우도면,33.5059831398525,126.960256641493
우도올레보트,제주특별자치도 제주시 우도면 연평리 2562-1,203.0,5,우도면,0.0,0.0
이호털보네배낚시,제주특별자치도 제주시 이호1동 1787,72.0,5,이호1동,33.4971983959717,126.449357934605
현사포구,제주특별자치도 제주시 이호1동,43.0,5,이호1동,33.4993272538259,126.457478118712
사려니숲길,제주특별자치도 제주시 조천읍 교래리 산 137-1,9231.0,5,조천읍,33.4077032050543,126.644672355063
함덕해수욕장,제주특별자치도 제주시 조천읍 조함해안로 519-10,3685.0,5,조천읍,33.5437022656737,126.668709879591
거문오름(UNESCO 세계자연유산),제주특별자치도 제주시 조천읍 선교로 569-36,1489.0,5,조천읍,33.4569198735739,126.714752055141
에코랜드 테마파크,제주특별자치도 제주시 조천읍 번영로 1278-169,1256.0,5,조천읍,33.4553485144602,126.668852765522
산굼부리,제주특별자치도 제주시 조천읍 비자림로 768,1024.0,5,조천읍,33.4348735442325,126.688504038171
추자도,제주특별자치도 제주시 추자면 추자도,328.0,5,추자면,0.0,0.0
제주올레 18-1코스,제주특별자치도 제주시 추자면 묵리 산 133,170.0,5,추자면,33.9518718453954,126.307710882585
최영장군사당,제주특별자치도 제주시 추자면 대서3길 10,111.0,5,추자면,33.9643413785399,126.29629617008
모진이몽돌해변,제주특별자치도 제주시 추자면 신양리 56,108.0,5,추자면,33.9461033806051,126.333931047811
나바론절벽,제주특별자치도 제주시 추자면 영흥리 산 19,93.0,5,추자면,33.9564400554597,126.293961476379
백록담,제주특별자치도 서귀포시 토평동 산 15-1,1000.0,5,토평동,33.3469026219773,126.535454418798
보롬왓,제주특별자치도 서귀포시 표선면 번영로 2350-104,3058.0,5,표선면,33.4134956403949,126.752494805945
백약이오름,제주특별자치도 서귀포시 표선면 성읍리 산 1,944.0,5,표선면,33.4373134785332,126.791777669204
표선해수욕장,제주특별자치도 서귀포시 표선면 표선리,626.0,5,표선면,33.3265291020204,126.828739926647
성읍민속마을,제주특별자치도 서귀포시 표선면 성읍정의현로 19,616.0,5,표선면,33.3845106375498,126.800376745803
다이나믹메이즈,제주특별자치도 서귀포시 표선면 번영로 2644,578.0,5,표선면,33.3991114773805,126.784705796572
논짓물,제주특별자치도 서귀포시 하예동,649.0,5,하예동,33.2412109273802,126.378717518735
하예포구(예래포구),제주특별자치도 서귀포시 하예동,71.0,5,하예동,33.2412109273802,126.378717518735
열리해안길,제주특별자치도 서귀포시 하예동,45.0,5,하예동,33.2412109273802,126.378717518735
영실기암,제주특별자치도 서귀포시 하원동,119.0,5,하원동,33.2785360586219,126.4660226653
쇠소깍해변,제주특별자치도 서귀포시 하효동,223.0,5,하효동,33.2566103527058,126.618338420041
게우지코지,제주특별자치도 서귀포시 하효동,119.0,5,하효동,33.2566103527058,126.618338420041
수월봉 지질트레일,제주특별자치도 제주시 한경면 노을해안로 1013-70,2000.0,5,한경면,33.2942011923765,126.1629872247
수월봉,제주특별자치도 제주시 한경면 고산리 3760,1711.0,5,한경면,33.2947654332257,126.163419003191
신창풍차해안도로,제주특별자치도 제주시 한경면 신창리 1322-1,827.0,5,한경면,33.3434285042685,126.173908545785
환상숲 곶자왈공원,제주특별자치도 제주시 한경면 녹차분재로 594-1,643.0,5,한경면,33.3225720333875,126.263238052577
판포포구,제주특별자치도 제주시 한경면 판포리 2877-3,573.0,5,한경면,33.3654101549332,126.199622693529
협재해수욕장,제주특별자치도 제주시 한림읍 한림로 329-10,3942.0,5,한림읍,33.393748028429,126.239431893466
금능해수욕장,제주특별자치도 제주시 한림읍 금능길 119-10,1414.0,5,한림읍,33.3904006277236,126.236205125385
성이시돌목장,제주특별자치도 제주시 한림읍 산록남로 53,889.0,5,한림읍,33.3459802899171,126.321867724832
한림공원,제주특별자치도 제주시 한림읍 한림로 300(협재리),819.0,5,한림읍,33.3902248567191,126.239691183153
비양도,제주특별자치도 제주시 한림읍 협재리,744.0,5,한림읍,33.3870124134431,126.245988070371
어승생,제주특별자치도 제주시 해안동 1100도로 555번지 (해안동 산220-12번지),262.0,5,해안동,33.4570006190886,126.458680781874
돔베낭골,제주특별자치도 서귀포시 호근동,88.0,5,호근동,33.2615116284173,126.532760043118
각시바우오름,제주특별자치도 서귀포시 호근동 2112,47.0,5,호근동,33.276757462252,126.526958677517
곤흘동(곤을동) 마을터,제주특별자치도 제주시 화북1동 4438,132.0,5,화북1동,33.5217669475539,126.557395611224
